ID,SKU,Name,URL,MRP,SP,Quantity,SubcategoryID,Hide,Keywords,Description
"000126","000126","LFEBOUY HAND WASH","https://www.lifebuoy.in/products/hand-wash.html",69,67,"190ML","50911",1,"lifebuoy hand wash","We use our hands for multiple tasks through the day - causing hands to gather germs through the day. Simple hand hygiene habits for your family can be the first line of defence in protection from various illness causing germs. Washing hands with soap or handwash instead of washing hands with just plain water is recommended. This can help protect you and your family from ingesting infection causing germs that are sitting on your hands."
"000127","000127","LIFEBOUY NATURE HAND WASH","https://www.lifebuoy.in/products/hand-wash.html",175,170,"750ML","50911",1,"lifebuoy nature hand wash","Lifebuoy, World’s number 1 selling germ protection soap^, brings to you Germ Protection handwash for kids. Kids are always in a hurry, even when washing hands. With every wash, Lifebuoy Total 10 Hand wash’s Activ Silver Formula gives you 99. 9% germ protection. We use our hands for multiple tasks through the day - causing hands to gather germs through the day. Simple hand hygiene habits for your family can be the first line of defence in protection from various illness causing germs. Washing hands with soap or handwash instead of washing hands with just plain water is recommended. This can help protect you and your family from ingesting infection causing germs that are sitting on your hands."
"000128","000128","LIFEBOUY SOAP 5RS","https://www.lifebuoy.in/products/bar-soap.html",5,5,"35G","50710",1,"lifebuoy total 10 germ protection bath soap","The World Health Organisation says that frequent handwashing with soap is one of the most effective means of preventing the spread of bacteria and viruses. There are 5 critical occasions where handwashing is important, before every meal i.e. breakfast, lunch and dinner, while bathing and after using the toilet. Use Lifebuoy Total 10 Soap on these 5 occasions every day and keep yourself and your family protected from infection-causing germs. Lifebuoy is the World’s Number 1 Selling Germ Protection Soap Lifebuoy Silver Shield Formula - the powerful germ protection formula to fight against stronger germs Lifebuoy Total 10 Soap gives you 100% stronger germ protection (As per lab test on indicator organism vs soap bar without actives) Bathe with Lifebuoy Total 10 Soap and protect your family from germs that cause flu, cold, diarrhoea and other infections Use Lifebuoy on these 5 critical occasions – before every meal that is breakfast, lunch, dinner, while bathing and after using the toilet and as frequently as required Try our range of bathing soaps - Lifebuoy Lemon Fresh and Lifebuoy Care"
"000131","000131","LFEBOUY TOTAL 10 SOAP 125G","https://www.lifebuoy.in/products/bar-soap.html",26,25,"125G","50710",0,"lifebuoy total 10 germ protection bath soap","The World Health Organisation says that frequent handwashing with soap is one of the most effective means of preventing the spread of bacteria and viruses. There are 5 critical occasions where handwashing is important, before every meal i.e. breakfast, lunch and dinner, while bathing and after using the toilet. Use Lifebuoy Total 10 Soap on these 5 occasions every day and keep yourself and your family protected from infection-causing germs. Lifebuoy is the World’s Number 1 Selling Germ Protection Soap Lifebuoy Silver Shield Formula - the powerful germ protection formula to fight against stronger germs Lifebuoy Total 10 Soap gives you 100% stronger germ protection (As per lab test on indicator organism vs soap bar without actives) Bathe with Lifebuoy Total 10 Soap and protect your family from germs that cause flu, cold, diarrhoea and other infections Use Lifebuoy on these 5 critical occasions – before every meal that is breakfast, lunch, dinner, while bathing and after using the toilet and as frequently as required Try our range of bathing soaps - Lifebuoy Lemon Fresh and Lifebuoy Care"
"000132","000132","LIFEBOUY SET","https://www.lifebuoy.in/products/bar-soap.html",113,110,"","50710",1,"lifebuoy total 10 germ protection bath soap","The World Health Organisation says that frequent handwashing with soap is one of the most effective means of preventing the spread of bacteria and viruses. There are 5 critical occasions where handwashing is important, before every meal i.e. breakfast, lunch and dinner, while bathing and after using the toilet. Use Lifebuoy Total 10 Soap on these 5 occasions every day and keep yourself and your family protected from infection-causing germs. Lifebuoy is the World’s Number 1 Selling Germ Protection Soap Lifebuoy Silver Shield Formula - the powerful germ protection formula to fight against stronger germs Lifebuoy Total 10 Soap gives you 100% stronger germ protection (As per lab test on indicator organism vs soap bar without actives) Bathe with Lifebuoy Total 10 Soap and protect your family from germs that cause flu, cold, diarrhoea and other infections Use Lifebuoy on these 5 critical occasions – before every meal that is breakfast, lunch, dinner, while bathing and after using the toilet and as frequently as required Try our range of bathing soaps - Lifebuoy Lemon Fresh and Lifebuoy Care"
"000133","000133","LUX ROSE 150G","https://www.lux.com/in/products/bar.html",40,39,"150G","50710",1,"lux rose and vitamin e bath soap","LUX Rose & Vitamin E Soap gives soft & glowing skin. Suitable for all skin types Consists Vitamin E, leaves your skin soft and glowing With finest fragrance Good for face and body"
"000134","000134","LUX WHITE 100G","https://www.lux.com/in/products/bar.html",30,29,"100G","50710",1,"lux white soap, lux velvet touch bath soap","Indulge yourself in a luxurious bathing experience with the velvet touch bathing bar from Lux. This soap bar is formulated with jasmine and almond oils that nourish your skin cells. Its advanced formula includes silk essence that retains your skin's natural oils and gives it a radiant, silky glow, making every bath a pleasurable experience. This soap is created with an invigorating fragrance that sensualizes the mind and senses, keeping you refreshed and beautiful throughout the day. This 100 gm bar of Lux velvet soap bar can be bought in a click."
"000135","000135","LUX INT CREEMY","https://www.lux.com/in/products/bar.html",32,31,"75G","50710",1,"lux international creamy white bath soap","Want to feel radiant every day? Start every day with the fine fragrance of LUX International Creamy Perfection beauty bar. This luxurious body soap combines the soft, feminine scent of white florals with a luscious, creamy formula to pamper your senses and care for your skin. Enriched with Swiss moisturizers, feel the difference when you lather up in the shower and reveal delicately perfumed and radiant skin worthy of a star. Crafted for women who want to feel beautiful every day, the precious essence of white flowers has been transformed into a sophisticated fragrance by the world's top perfumers."
"000137","000137","REXONA SOAP 150G","",55,54,"150G","50710",0,"rexona bath soap","Get promising soft skin with this bathing bar from Rexona. Enriched with the goodness of coconut and olive oil, this soap bar offers you an enchanting bathing experience like never before. This soap reaches the deepest skin cells and hydrates it, leaving behind soft and supple skin. Fall in love every day with yourself and revive the romance in your married life with Rexona. "
"000138","000138","REXONA SOAP 100G","",28,27,"100G","50710",0,"rexona bath soap","Get promising soft skin with this bathing bar from Rexona. Enriched with the goodness of coconut and olive oil, this soap bar offers you an enchanting bathing experience like never before. This soap reaches the deepest skin cells and hydrates it, leaving behind soft and supple skin. Fall in love every day with yourself and revive the romance in your married life with Rexona. "
"000139","000139","HAMAM 100G","https://www.hamam.co.in/",34,33,"100G","50710",0,"hamam neem bath soap","Hamam is a brand of soap made in India and marketed by the Indian unit of Unilever. The brand was previously owned by Tata Sons. The name comes from the Arabic/Persian word hammam, which refers to a public-bathing establishment in the Middle Eastern countries. It was once a leading bath soap brand in India."
"000140","000140","HAMAM 150G","https://www.hamam.co.in/",53,52,"150G","50710",0,"hamam neem bath soap","Hamam is a brand of soap made in India and marketed by the Indian unit of Unilever. The brand was previously owned by Tata Sons. The name comes from the Arabic/Persian word hammam, which refers to a public-bathing establishment in the Middle Eastern countries. It was once a leading bath soap brand in India."
"000143","000143","VIM GEL 225ML","https://www.hul.co.in/brands/home-care/vim.html",40,39,"225ml","40203",1,"vim dishwash gel","Vim is the No.1 dishwashing brand in India. Vim’s Dishwash Liquid Gel is a concentrated gel containing the power of 100 lemons(power refers to the cleaning benefits of lemons). It cleans the utensils deeply and unlike dishwash bars, it does not leave any powdery white layer of residue behind on them. It provides great value for money as only one spoon of Vim Liquid Dishwash Gel is enough to clean one sink-full of dirty utensils(as per the independent lab test conducted). Vim Liquid Dishwash Gel also helps you to remove the stubborn malodours from your tiffin boxes. It provides a pleasant cleaning experience and gives refreshing lemon fragrance during dishwash. Its pH neutral formula is soft on hands compared to other bars. It can safely be used to clean delicate utensils and all kinds of expensive crockery including the non-stick cookware. It does not leave any scratches on the surfaces and keeps the utensils looking new."
"000144","000144","RIN POWDER 500G","https://www.hul.co.in/brands/home-care/rin.html",34,33,"500G","40101",1,"rin advance surf, washing powder","Rin detergent powder was launched in 1994. This was the first product extension from the iconic brand that stood for whiteness in laundry. We further introduced Rin Refresh with the fragrance of lemon & rose that penetrates every fibre to give the same brightness and freshness to boost confidence all day. In 2016, we also added Rin Antibac Powder to our portfolio which promises not just bright clothes, but also kills 99.9% germs."
"000145","000145","MYSORE SANDAL 150G","http://www.mysurusandal.co.in/",78,77,"150G","50710",0,"mysore sandal bath soap","Mysore Sandal Soap made from vegetable oils, contains pure natural Mysore sandalwood oil, along with skin care conditioners &moisturizers.. Sandalwood oil- a nature’s gift, emanates lingering fragrance, keeps your skin glowing, soft, blemish-free, forever young &beautiful."
"000147","000147","PURE DERM A D 3RS","",45,43,"7ML","50602",1,"","PURE DERM A D 3RS"
"000148","000148","COCONAD OIL 250ML","https://www.parachuteadvansed.com/",76,74,"250ML","50601",1,"parachute advance hair oil, nariyal ka tel, copper nune, khoper noone","Parachute Advansed Gold strengthens this relationship with the goodness of pure coconut oil, and Vitamin E. It goes 10 layers deep, nourishing it from within. Made with the highest quality standards, every coconut is handpicked and sun-dried to ensure a fresh, long lasting aroma. Give your hair the best nourishment with Parachute Advansed Gold, and see them grow long, strong and gorgeous."
